Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_per_m2,RegionGroupe
Hampton,5/522 Bluff Rd,2,u,543500.0,S,Ray,3/09/2017,13.8,3188.0,2.0,1.0,2.0,,73.0,1990.0,Bayside City Council,-37.93622,145.0243,Southern Metropolitan,5454.0,7445.2054794520545,south_east_southeast_metro
Hampton,43 Myrtle Rd,4,h,2499000.0,S,Marshall,3/09/2017,13.8,3188.0,4.0,2.0,2.0,,240.0,2014.0,Bayside City Council,-37.94165,145.0157,Southern Metropolitan,5454.0,10412.5,south_east_southeast_metro
Hampton,32 Retreat Rd,4,h,1900000.0,VB,Marshall,3/09/2017,13.8,3188.0,4.0,3.0,2.0,699.0,228.0,1985.0,Bayside City Council,-37.94088,145.0145,Southern Metropolitan,5454.0,8333.333333333334,south_east_southeast_metro
Hawthorn,4/8 Berkeley St,3,t,1250000.0,PI,Kay,3/09/2017,5.3,3122.0,3.0,2.0,2.0,,130.0,1965.0,Boroondara City Council,-37.83009,145.03614,Southern Metropolitan,11308.0,9615.384615384615,south_east_southeast_metro
Highett,1/13 Muir St,2,u,687500.0,SP,Thomson,3/09/2017,16.0,3190.0,2.0,1.0,1.0,,100.0,1960.0,Bayside City Council,-37.94487,145.03548,Southern Metropolitan,4794.0,6875.0,south_east_southeast_metro
Highett,3/1185 Nepean Hwy,3,t,864000.0,S,O'Brien,3/09/2017,16.0,3190.0,3.0,1.0,2.0,,110.0,1990.0,Bayside City Council,-37.95362,145.05013,Southern Metropolitan,4794.0,7854.545454545455,south_east_southeast_metro
Hillside,44 Jade Wy,3,h,600500.0,S,Barry,3/09/2017,18.0,3037.0,3.0,3.0,2.0,,187.0,2004.0,Brimbank City Council,-37.70404,144.74331,Western Metropolitan,5556.0,3211.229946524064,north_west_metro
Hoppers Crossing,16 Dona Dr,3,h,515500.0,SP,Purplebricks,3/09/2017,18.4,3029.0,3.0,2.0,2.0,,145.0,1990.0,Wyndham City Council,-37.86235,144.71312,Western Metropolitan,13830.0,3555.1724137931033,north_west_metro
Hoppers Crossing,17 Hunter Av,3,h,500000.0,PI,Triwest,3/09/2017,18.4,3029.0,3.0,2.0,2.0,,123.0,1986.0,Wyndham City Council,-37.86963,144.68812,Western Metropolitan,13830.0,4065.040650406504,north_west_metro
Kealba,2 Stewart Cl,5,h,750000.0,SP,Brad,3/09/2017,14.0,3021.0,5.0,2.0,4.0,647.0,207.0,1983.0,Brimbank City Council,-37.73726,144.82998,Western Metropolitan,1202.0,3623.1884057971015,north_west_metro
Keilor East,4A Susan Ct,3,h,870000.0,VB,Nelson,3/09/2017,11.7,3033.0,3.0,2.0,1.0,,180.0,2010.0,Brimbank City Council,-37.73124,144.8724,Western Metropolitan,5629.0,4833.333333333333,north_west_metro
Kensington,49 Epsom Rd,2,h,950000.0,S,Edward,3/09/2017,3.4,3031.0,2.0,1.0,1.0,,101.0,1910.0,Melbourne City Council,-37.79207,144.92547,Northern Metropolitan,5263.0,9405.940594059406,north_west_metro
Kensington,23 Gardner La,1,t,535000.0,S,Alexkarbon,3/09/2017,3.4,3031.0,1.0,1.0,1.0,,68.0,1997.0,Melbourne City Council,-37.79225,144.92229,Northern Metropolitan,5263.0,7867.64705882353,north_west_metro
Kew,57 Derby St,4,h,1690000.0,S,Nelson,3/09/2017,5.4,3101.0,4.0,2.0,4.0,350.0,168.0,1900.0,Boroondara City Council,-37.80127,145.03733,Southern Metropolitan,10331.0,10059.52380952381,south_east_southeast_metro
Kilsyth,114 Lomond Av,3,h,762000.0,S,Barry,3/09/2017,26.0,3137.0,3.0,1.0,1.0,,105.0,1970.0,Maroondah City Council,-37.79737,145.31847,Eastern Metropolitan,4654.0,7257.142857142857,south_east_southeast_metro
Kingsville,74 Wales St,3,h,1140000.0,S,Jas,3/09/2017,6.4,3012.0,3.0,1.0,1.0,,76.0,1920.0,Maribyrnong City Council,-37.80981,144.8796,Western Metropolitan,1808.0,15000.0,north_west_metro
Maidstone,2/9 Havelock St,3,t,722000.0,S,Biggin,3/09/2017,6.4,3012.0,3.0,2.0,2.0,147.0,125.0,2015.0,Maribyrnong City Council,-37.78538,144.87959,Western Metropolitan,3873.0,5776.0,north_west_metro
Maribyrnong,6 Adori Pl,3,h,983000.0,S,Biggin,3/09/2017,4.3,3032.0,3.0,2.0,2.0,359.0,185.0,2008.0,Maribyrnong City Council,-37.78606,144.88459,Western Metropolitan,4918.0,5313.513513513513,north_west_metro
Meadow Heights,9 Hibiscus Cl,3,h,482000.0,S,Nelson,3/09/2017,17.4,3048.0,3.0,2.0,2.0,452.0,140.0,1992.0,Hume City Council,-37.64023,144.91399,Northern Metropolitan,4704.0,3442.8571428571427,north_west_metro
Meadow Heights,1/47 Shankland Bvd,3,h,390000.0,SP,Morrison,3/09/2017,17.4,3048.0,3.0,2.0,2.0,,112.0,1980.0,Hume City Council,-37.64714,144.92237,Northern Metropolitan,4704.0,3482.1428571428573,north_west_metro
Melton,20 Perry Cl,3,h,430000.0,S,hockingstuart,3/09/2017,31.7,3337.0,3.0,1.0,2.0,583.0,103.0,1980.0,Melton City Council,-37.68146,144.57106,Western Victoria,3600.0,4174.757281553398,north_east_west_victorias
Melton West,30 Borrowdale Rd,3,h,438000.0,S,YPA,3/09/2017,31.7,3337.0,3.0,2.0,2.0,575.0,172.0,2016.0,Melton City Council,-37.66745,144.55857,Northern Victoria,6065.0,2546.5116279069766,north_east_west_victorias
Mentone,14 Glengala Ct,4,h,900000.0,PI,Hodges,3/09/2017,20.0,3194.0,4.0,2.0,2.0,530.0,216.0,1980.0,Kingston City Council,-37.98368,145.09237,South-Eastern Metropolitan,6162.0,4166.666666666667,south_east_southeast_metro
Mentone,9 Glengala Ct,3,h,960500.0,S,Buxton,3/09/2017,20.0,3194.0,3.0,2.0,2.0,535.0,132.0,1985.0,Kingston City Council,-37.98329,145.0918,South-Eastern Metropolitan,6162.0,7276.515151515152,south_east_southeast_metro
Mentone,108 Oak Av,3,t,840000.0,S,Obrien,3/09/2017,20.0,3194.0,3.0,2.0,2.0,163.0,154.0,2012.0,Kingston City Council,-37.97459,145.06937,South-Eastern Metropolitan,6162.0,5454.545454545455,south_east_southeast_metro
Mernda,8 Kernaghan Dr,4,h,570000.0,S,Ray,3/09/2017,25.9,3754.0,4.0,2.0,2.0,,195.0,2008.0,Whittlesea City Council,-37.58846,145.09518,Northern Metropolitan,5812.0,2923.076923076923,north_west_metro
Mitcham,11 Glen Rd,3,h,1041000.0,S,Fletchers,3/09/2017,17.2,3132.0,3.0,2.0,1.0,,160.0,1955.0,Whitehorse City Council,-37.8108,145.1964,Eastern Metropolitan,6871.0,6506.25,south_east_southeast_metro
Mont Albert,201/766 Whitehorse Rd,2,u,620000.0,VB,Fletchers,3/09/2017,10.2,3127.0,2.0,1.0,2.0,,102.0,2011.0,Boroondara City Council,-37.81667,145.11183,Eastern Metropolitan,2079.0,6078.431372549019,south_east_southeast_metro
Moonee Ponds,3/22 Grandison St,2,u,450000.0,S,O'Brien,3/09/2017,6.2,3039.0,2.0,1.0,1.0,,64.0,1980.0,Moonee Valley City Council,-37.76044,144.91901,Western Metropolitan,6232.0,7031.25,north_west_metro
Moonee Ponds,86 Waverley St,3,h,1210000.0,PI,Sweeney,3/09/2017,6.2,3039.0,3.0,2.0,0.0,411.0,114.0,1915.0,Moonee Valley City Council,-37.76285,144.90575,Western Metropolitan,6232.0,10614.035087719298,north_west_metro
Mulgrave,3 Doull Ct,3,t,650000.0,S,Ray,3/09/2017,18.8,3170.0,3.0,2.0,1.0,145.0,129.0,2015.0,Monash City Council,-37.93211,145.18955,South-Eastern Metropolitan,7113.0,5038.759689922481,south_east_southeast_metro
Mulgrave,63 Haverbrack Dr,4,h,1105000.0,S,Ray,3/09/2017,18.8,3170.0,4.0,3.0,2.0,650.0,224.0,1985.0,Monash City Council,-37.92979,145.2036,South-Eastern Metropolitan,7113.0,4933.035714285715,south_east_southeast_metro
Mulgrave,20 Richmond Cct,3,h,755000.0,S,Ray,3/09/2017,18.8,3170.0,3.0,2.0,1.0,,118.0,2011.0,Monash City Council,-37.93365,145.19273,South-Eastern Metropolitan,7113.0,6398.3050847457625,south_east_southeast_metro
Narre Warren,9 Argus Ct,4,h,761000.0,S,Just,3/09/2017,34.1,3805.0,4.0,3.0,4.0,,306.0,1997.0,Casey City Council,-38.03959,145.30791,South-Eastern Metropolitan,9376.0,2486.9281045751636,south_east_southeast_metro
New Gisborne,28 Dalray Cr,4,h,690000.0,S,Raine,3/09/2017,48.1,3438.0,4.0,2.0,2.0,,175.0,2002.0,Macedon Ranges Shire Council,-37.46659,144.60241,Northern Victoria,849.0,3942.8571428571427,north_east_west_victorias
Newport,88 Maddox Rd,4,t,940000.0,SP,Greg,3/09/2017,6.2,3015.0,4.0,2.0,2.0,510.0,196.0,2016.0,Hobsons Bay City Council,-37.84815,144.86866,Western Metropolitan,5498.0,4795.918367346939,north_west_metro
Newport,25 Mirls St,4,h,1630000.0,S,Williams,3/09/2017,6.2,3015.0,4.0,2.0,3.0,,169.0,1915.0,Hobsons Bay City Council,-37.84405,144.87937,Western Metropolitan,5498.0,9644.970414201183,north_west_metro
Niddrie,36 Shaw St,2,h,1300000.0,PI,Barry,3/09/2017,10.4,3042.0,2.0,1.0,1.0,650.0,380.0,2016.0,Moonee Valley City Council,-37.74016,144.88805,Western Metropolitan,2291.0,3421.0526315789475,north_west_metro
Notting Hill,80 Westerfield Dr,4,h,1254000.0,S,Barry,3/09/2017,16.7,3168.0,4.0,2.0,3.0,,174.0,1978.0,Monash City Council,-37.9082,145.1462,Southern Metropolitan,902.0,7206.896551724138,south_east_southeast_metro
Oakleigh,3 Ford Av,4,h,1150000.0,VB,Woodards,3/09/2017,12.3,3166.0,4.0,2.0,2.0,1060.0,175.0,1940.0,Monash City Council,-37.9073,145.0962,Southern Metropolitan,3224.0,6571.428571428572,south_east_southeast_metro
Oakleigh South,1/5 Golf Rd,2,u,683500.0,S,Ray,3/09/2017,15.5,3167.0,2.0,1.0,1.0,,84.0,1975.0,Kingston City Council,-37.91092,145.08928,South-Eastern Metropolitan,3692.0,8136.9047619047615,south_east_southeast_metro
Ormond,26 Thompson St,5,h,2110000.0,PI,Marshall,3/09/2017,11.4,3204.0,5.0,3.0,4.0,664.0,245.0,1980.0,Glen Eira City Council,-37.90422,145.02827,Southern Metropolitan,3578.0,8612.244897959185,south_east_southeast_metro
Parkdale,16 Davey St,3,h,865000.0,S,Barry,3/09/2017,21.5,3195.0,3.0,1.0,1.0,,141.0,1960.0,Kingston City Council,-37.99712,145.08798,South-Eastern Metropolitan,5087.0,6134.751773049646,south_east_southeast_metro
Parkdale,2 Kershaw St,4,h,1320000.0,S,Hodges,3/09/2017,21.5,3195.0,4.0,2.0,5.0,600.0,179.0,1950.0,Kingston City Council,-37.99806,145.08829,South-Eastern Metropolitan,5087.0,7374.301675977654,south_east_southeast_metro
Parkdale,2/11 Mount View Av,3,t,930000.0,S,hockingstuart,3/09/2017,21.5,3195.0,3.0,1.0,2.0,,121.0,1985.0,Kingston City Council,-37.99363,145.08603,South-Eastern Metropolitan,5087.0,7685.9504132231405,south_east_southeast_metro
Pascoe Vale,3/43 Danin St,3,t,676000.0,S,Brad,3/09/2017,8.5,3044.0,3.0,2.0,2.0,122.0,108.0,2012.0,Moreland City Council,-37.72304,144.92864,Northern Metropolitan,7485.0,6259.259259259259,north_west_metro
Point Cook,114 Fongeo Dr,3,h,540000.0,S,Barry,3/09/2017,14.7,3030.0,3.0,2.0,2.0,353.0,135.0,2011.0,Wyndham City Council,-37.9105,144.73457,Western Metropolitan,15542.0,4000.0,north_west_metro
Point Cook,20 Rona Rd,4,h,599000.0,S,hockingstuart,3/09/2017,14.7,3030.0,4.0,2.0,2.0,,135.0,,Wyndham City Council,-37.90473,144.733,Western Metropolitan,15542.0,4437.037037037037,north_west_metro
Port Melbourne,302/19 Pickles St,2,u,648500.0,SP,Buxton,3/09/2017,3.5,3207.0,2.0,1.0,1.0,,67.0,2004.0,Melbourne City Council,-37.84416,144.94426,Southern Metropolitan,8648.0,9679.10447761194,south_east_southeast_metro
Port Melbourne,333 Princes St,3,h,1764000.0,S,Buxton,3/09/2017,3.5,3207.0,3.0,2.0,,131.0,133.0,1900.0,Melbourne City Council,-37.83509,144.94224,Southern Metropolitan,8648.0,13263.157894736842,south_east_southeast_metro
Preston,27/122 High St,2,u,417500.0,S,Harcourts,3/09/2017,8.4,3072.0,2.0,2.0,1.0,,72.0,2010.0,Darebin City Council,-37.74762,145.00261,Northern Metropolitan,14577.0,5798.611111111111,north_west_metro
Reservoir,30 Black St,3,h,725000.0,S,Ray,3/09/2017,12.0,3073.0,3.0,2.0,2.0,,150.0,2006.0,Darebin City Council,-37.70932,145.02043,Northern Metropolitan,21650.0,4833.333333333333,north_west_metro
Reservoir,1 Cameron St,3,h,861000.0,S,Stockdale,3/09/2017,12.0,3073.0,3.0,2.0,3.0,488.0,135.0,1950.0,Darebin City Council,-37.72747,145.00035,Northern Metropolitan,21650.0,6377.777777777777,north_west_metro
Reservoir,39 Crevelli St,3,h,612500.0,S,Stockdale,3/09/2017,12.0,3073.0,3.0,1.0,1.0,170.0,128.0,1950.0,Darebin City Council,-37.72924,145.02981,Northern Metropolitan,21650.0,4785.15625,north_west_metro
Reservoir,79 North Rd,4,h,900000.0,SP,RW,3/09/2017,12.0,3073.0,4.0,1.0,4.0,646.0,119.0,1950.0,Darebin City Council,-37.72328,145.01862,Northern Metropolitan,21650.0,7563.0252100840335,north_west_metro
Reservoir,4/80 Rathcown Rd,2,u,523000.0,S,Nelson,3/09/2017,12.0,3073.0,2.0,1.0,1.0,,87.0,2007.0,Darebin City Council,-37.70922,145.02486,Northern Metropolitan,21650.0,6011.494252873563,north_west_metro
Richmond,2/4 Tullo Pl,2,t,1380000.0,S,Jellis,3/09/2017,2.4,3121.0,2.0,2.0,2.0,,155.0,1950.0,Yarra City Council,-37.81915,144.99971,Northern Metropolitan,14949.0,8903.225806451614,north_west_metro
Richmond,311/45 York St,2,u,575000.0,S,Collins,3/09/2017,2.4,3121.0,2.0,1.0,1.0,,67.0,2012.0,Yarra City Council,-37.813,144.99303,Northern Metropolitan,14949.0,8582.089552238805,north_west_metro
Ringwood,42 Kalinda Rd,4,h,926000.0,S,Barry,3/09/2017,19.9,3134.0,4.0,2.0,2.0,,162.0,1985.0,Maroondah City Council,-37.78993,145.25537,Eastern Metropolitan,7785.0,5716.049382716049,south_east_southeast_metro
Ringwood,5 Maidstone St,3,h,1120000.0,S,Max,3/09/2017,19.9,3134.0,3.0,1.0,2.0,669.0,106.0,1960.0,Maroondah City Council,-37.82136,145.22497,Eastern Metropolitan,7785.0,10566.037735849057,south_east_southeast_metro
Ripponlea,7/98 Brighton Rd,2,u,655000.0,S,Gary,3/09/2017,7.2,3185.0,2.0,1.0,0.0,,107.0,1930.0,Port Phillip City Council,-37.87811,144.9939,Southern Metropolitan,821.0,6121.4953271028035,south_east_southeast_metro
Rosanna,5/10 Maleela Gr,2,u,376000.0,S,Nelson,3/09/2017,8.9,3084.0,2.0,1.0,1.0,,68.0,1980.0,Banyule City Council,-37.73829,145.07848,Eastern Metropolitan,3540.0,5529.411764705882,south_east_southeast_metro
Sandringham,2/62 Grange Rd,4,h,1875000.0,S,Hodges,3/09/2017,15.2,3191.0,4.0,2.0,2.0,,199.0,1995.0,Bayside City Council,-37.94891,145.018,Southern Metropolitan,4497.0,9422.11055276382,south_east_southeast_metro
South Melbourne,303 Park St,2,h,1137000.0,S,hockingstuart,3/09/2017,1.9,3205.0,2.0,1.0,,126.0,79.0,,Port Phillip City Council,-37.83704,144.95606,Southern Metropolitan,5943.0,14392.405063291139,south_east_southeast_metro
South Yarra,8 Phoenix St,3,h,1750000.0,S,hockingstuart,3/09/2017,2.7,3141.0,3.0,2.0,,,111.0,1910.0,Melbourne City Council,-37.84361,144.99209,Southern Metropolitan,14887.0,15765.765765765766,south_east_southeast_metro
St Albans,11 Clover Av,3,h,528000.0,SP,Biggin,3/09/2017,14.0,3021.0,3.0,1.0,1.0,,112.0,1974.0,Brimbank City Council,-37.75977,144.81281,Western Metropolitan,14042.0,4714.285714285715,north_west_metro
St Albans,8 Ipswich St,3,h,645000.0,S,Sweeney,3/09/2017,14.0,3021.0,3.0,1.0,0.0,539.0,138.0,1960.0,Brimbank City Council,-37.74845,144.8144,Western Metropolitan,14042.0,4673.913043478261,north_west_metro
Strathmore,187 Mascoma St,3,h,1280000.0,PI,Considine,3/09/2017,8.2,3041.0,3.0,3.0,2.0,571.0,302.0,1960.0,Moonee Valley City Council,-37.71965,144.90831,Western Metropolitan,3284.0,4238.41059602649,north_west_metro
Sunbury,20 Brett Ct,4,h,570000.0,S,Barry,3/09/2017,31.7,3429.0,4.0,2.0,2.0,693.0,174.0,1995.0,Hume City Council,-37.57029,144.71163,Western Metropolitan,14092.0,3275.862068965517,north_west_metro
Sunbury,43 Lister Cr,4,h,540000.0,S,YPA,3/09/2017,31.7,3429.0,4.0,2.0,2.0,650.0,161.0,1995.0,Hume City Council,-37.56284,144.71187,Western Metropolitan,14092.0,3354.0372670807456,north_west_metro
Sunbury,35 Oxley St,3,h,482000.0,S,Barry,3/09/2017,31.7,3429.0,3.0,2.0,4.0,664.0,138.0,1975.0,Hume City Council,-37.58196,144.71066,Western Metropolitan,14092.0,3492.753623188406,north_west_metro
Sunshine West,2/28 Armstrong St,3,u,554000.0,S,Sweeney,3/09/2017,10.5,3020.0,3.0,1.0,,,120.0,2000.0,Brimbank City Council,-37.78982,144.8227,Western Metropolitan,6763.0,4616.666666666667,north_west_metro
Sunshine West,5 Mark St,3,h,780000.0,S,Douglas,3/09/2017,10.5,3020.0,3.0,1.0,2.0,,118.0,1965.0,Brimbank City Council,-37.78621,144.79752,Western Metropolitan,6763.0,6610.169491525424,north_west_metro
Sunshine West,10 Mayne St,3,h,713500.0,S,Douglas,3/09/2017,10.5,3020.0,3.0,1.0,2.0,520.0,131.0,1968.0,Brimbank City Council,-37.79128,144.82362,Western Metropolitan,6763.0,5446.564885496183,north_west_metro
Tarneit,2/21 Chesterton Av,3,u,400000.0,SP,Barry,3/09/2017,18.4,3029.0,3.0,2.0,1.0,,116.0,2006.0,Wyndham City Council,-37.8673,144.6603,Western Metropolitan,10160.0,3448.2758620689656,north_west_metro
Taylors Lakes,6 Pukaki Ct,3,h,705000.0,S,Barry,3/09/2017,15.5,3038.0,3.0,2.0,1.0,677.0,138.0,1980.0,Brimbank City Council,-37.71254,144.80836,Western Metropolitan,5336.0,5108.695652173913,north_west_metro
Templestowe Lower,2/18 Sunhill Rd,4,h,965000.0,S,Jellis,3/09/2017,12.4,3107.0,4.0,2.0,2.0,,142.0,1995.0,Manningham City Council,-37.76504,145.10632,Eastern Metropolitan,5420.0,6795.774647887324,south_east_southeast_metro
Thornbury,12 Harold St,3,h,1530000.0,S,Woodards,3/09/2017,7.0,3071.0,3.0,1.0,2.0,,110.0,1900.0,Darebin City Council,-37.75667,144.99955,Northern Metropolitan,8870.0,13909.09090909091,north_west_metro
Thornbury,316 Rossmoyne St,3,h,1375000.0,S,McGrath,3/09/2017,7.0,3071.0,4.0,2.0,3.0,530.0,145.0,1950.0,Darebin City Council,-37.75968,145.02305,Northern Metropolitan,8870.0,9482.758620689656,north_west_metro
Truganina,93 Verdant Rd,4,h,595000.0,S,RW,3/09/2017,18.4,3029.0,4.0,2.0,2.0,,167.0,2012.0,Melton City Council,-37.8586,144.72279,Western Metropolitan,5811.0,3562.874251497006,north_west_metro
Tullamarine,79 Churchill Av,3,h,620000.0,S,YPA,3/09/2017,12.9,3043.0,3.0,1.0,1.0,,134.0,1975.0,Brimbank City Council,-37.69982,144.8712,Western Metropolitan,3296.0,4626.865671641791,north_west_metro
Tullamarine,5/318 Melrose Dr,3,u,533000.0,S,Brad,3/09/2017,12.9,3043.0,3.0,1.0,1.0,,116.0,2002.0,Brimbank City Council,-37.6908,144.87277,Western Metropolitan,3296.0,4594.827586206897,north_west_metro
Vermont South,3 Winslow Gr,3,h,768000.0,S,Ray,3/09/2017,17.2,3133.0,3.0,2.0,2.0,,211.0,2000.0,Whitehorse City Council,-37.84609,145.1717,Eastern Metropolitan,4280.0,3639.8104265402844,south_east_southeast_metro
Viewbank,19 Sherlowe Cr,3,h,1185000.0,S,Miles,3/09/2017,8.9,3084.0,3.0,2.0,2.0,,157.0,1980.0,Banyule City Council,-37.73294,145.09737,Eastern Metropolitan,2698.0,7547.770700636943,south_east_southeast_metro
Watsonia,2 Black St,3,h,856000.0,S,Darren,3/09/2017,14.5,3087.0,3.0,2.0,1.0,,122.0,1956.0,Banyule City Council,-37.71113,145.08191,Northern Metropolitan,2329.0,7016.393442622951,north_west_metro
Werribee,4 Albany Ct,4,h,630000.0,S,hockingstuart,3/09/2017,14.7,3030.0,4.0,2.0,2.0,720.0,163.0,2001.0,Wyndham City Council,-37.87215,144.65608,Western Metropolitan,16166.0,3865.030674846626,north_west_metro
Werribee,7 Thompson Ct,3,h,510000.0,S,McNaughton,3/09/2017,14.7,3030.0,3.0,1.0,1.0,614.0,123.0,1970.0,Wyndham City Council,-37.89152,144.68345,Western Metropolitan,16166.0,4146.341463414634,north_west_metro
Westmeadows,8 Linga St,3,h,529500.0,S,YPA,3/09/2017,16.5,3049.0,3.0,1.0,2.0,,114.0,1975.0,Hume City Council,-37.67517,144.90036,Northern Metropolitan,2474.0,4644.736842105263,north_west_metro
Westmeadows,3/13 Riddell St,2,u,400000.0,SP,YPA,3/09/2017,16.5,3049.0,2.0,1.0,1.0,,73.0,1995.0,Hume City Council,-37.67837,144.8943,Northern Metropolitan,2474.0,5479.45205479452,north_west_metro
Yarraville,15A Avoca St,2,h,900000.0,VB,Village,3/09/2017,6.3,3013.0,2.0,2.0,1.0,,112.0,2015.0,Maribyrnong City Council,-37.81408,144.88876,Western Metropolitan,6543.0,8035.714285714285,north_west_metro
Yarraville,19 Ballard St,5,h,1060000.0,PI,Sweeney,3/09/2017,6.3,3013.0,5.0,2.0,3.0,,237.0,2002.0,Maribyrnong City Council,-37.81391,144.86817,Western Metropolitan,6543.0,4472.573839662447,north_west_metro
Yarraville,54 Sussex St,3,h,890000.0,VB,Jas,3/09/2017,6.3,3013.0,3.0,1.0,,338.0,123.0,1906.0,Maribyrnong City Council,-37.8195,144.88908,Western Metropolitan,6543.0,7235.772357723577,north_west_metro
Airport West,34 Green St,3,h,1000001.0,S,Nelson,9/09/2017,10.4,3042.0,3.0,2.0,1.0,697.0,163.0,2017.0,Moonee Valley City Council,-37.72812,144.88735,Western Metropolitan,3464.0,6134.9754601227,north_west_metro
Albanvale,13 Isabella Ct,3,h,540000.0,PI,YPA,9/09/2017,14.0,3021.0,3.0,2.0,2.0,,134.0,2014.0,Brimbank City Council,-37.74874,144.76729,Western Metropolitan,1899.0,4029.8507462686566,north_west_metro
Albert Park,8 Graham St,4,h,2720000.0,S,Greg,9/09/2017,3.0,3206.0,4.0,3.0,2.0,,250.0,2010.0,Port Phillip City Council,-37.84352,144.94595,Southern Metropolitan,3280.0,10880.0,south_east_southeast_metro
Alphington,77A Fulham Rd,3,h,1170000.0,S,Jellis,9/09/2017,5.7,3078.0,3.0,1.0,1.0,268.0,126.0,1994.0,Darebin City Council,-37.7753,145.0267,Northern Metropolitan,2211.0,9285.714285714286,north_west_metro
Altona,7/35 Grieve Pde,2,u,458000.0,SP,hockingstuart,9/09/2017,11.0,3018.0,2.0,1.0,1.0,63.0,75.0,1975.0,Hobsons Bay City Council,-37.86933,144.81704,Western Metropolitan,5301.0,6106.666666666667,north_west_metro
Ascot Vale,18 Ascot St,3,h,870000.0,PI,Nelson,9/09/2017,4.3,3032.0,3.0,2.0,3.0,388.0,92.0,1950.0,Moonee Valley City Council,-37.7822,144.92042,Western Metropolitan,6567.0,9456.521739130434,north_west_metro
Ascot Vale,1/37 Ascot Vale Rd,3,u,870000.0,SP,Jellis,9/09/2017,4.3,3032.0,3.0,2.0,1.0,3215.0,178.0,1900.0,Moonee Valley City Council,-37.78344,144.92183,Western Metropolitan,6567.0,4887.640449438202,north_west_metro
Aspendale,58 Station St,3,h,780000.0,PI,Ray,9/09/2017,21.5,3195.0,3.0,1.0,2.0,292.0,91.0,1955.0,Kingston City Council,-38.01908,145.09702,South-Eastern Metropolitan,2824.0,8571.42857142857,south_east_southeast_metro
Aspendale Gardens,11 Errol Cl,4,h,830000.0,SP,Ray,9/09/2017,21.5,3195.0,4.0,2.0,2.0,,169.0,1980.0,Kingston City Council,-38.02164,145.12268,South-Eastern Metropolitan,2243.0,4911.242603550296,south_east_southeast_metro
Balwyn,31 Fitzgerald St,4,h,2250000.0,VB,Marshall,9/09/2017,7.9,3103.0,4.0,2.0,2.0,,245.0,1925.0,Boroondara City Council,-37.80782,145.09971,Southern Metropolitan,5682.0,9183.673469387755,south_east_southeast_metro
Balwyn,7 Relowe Cr,5,h,2750000.0,VB,hockingstuart,9/09/2017,7.9,3103.0,5.0,5.0,2.0,1235.0,397.0,2016.0,Boroondara City Council,-37.80563,145.10304,Southern Metropolitan,5682.0,6926.952141057935,south_east_southeast_metro
Balwyn North,2 Lynne Ct,4,h,2000000.0,VB,Jellis,9/09/2017,9.7,3104.0,4.0,2.0,5.0,700.0,300.0,2007.0,Boroondara City Council,-37.78971,145.09546,Southern Metropolitan,7809.0,6666.666666666667,south_east_southeast_metro
Bayswater North,8 Kite Av,4,h,900000.0,S,One,9/09/2017,23.2,3153.0,4.0,2.0,2.0,656.0,193.0,1975.0,Maroondah City Council,-37.82778,145.28958,Eastern Metropolitan,3598.0,4663.21243523316,south_east_southeast_metro
